Event	ID	Name			Wwise Object Path	Notes
	43844338	Play_zhg_superzomby_01			\Default Work Unit\Play_zhg_superzomby_01	
	263460461	Play_player_zmb_eat_out			\Default Work Unit\Player_SFX\Player_zmb\Play_player_zmb_eat_out	
	310233167	Play_Amb_Ocean_Shore			\Default Work Unit\enviroment\Play_Amb_Ocean_Shore	
	427568238	Play_Voice_Run			\Default Work Unit\emoutes_prerec_voices\Play_Voice_Run	
	435078163	Play_Amb_Lake_Surf			\Default Work Unit\enviroment\Play_Amb_Lake_Surf	
	447172098	Play_zhg_heartbeat_a			\Default Work Unit\Play_zhg_heartbeat_a	
	449492196	Play_Voice_Group			\Default Work Unit\emoutes_prerec_voices\Play_Voice_Group	
	493252848	Play_Voice_Gold_004			\Default Work Unit\emoutes_prerec_voices\golden\Play_Voice_Gold_004	
	493252849	Play_Voice_Gold_005			\Default Work Unit\emoutes_prerec_voices\golden\Play_Voice_Gold_005	
	493252850	Play_Voice_Gold_006			\Default Work Unit\emoutes_prerec_voices\golden\Play_Voice_Gold_006	
	493252851	Play_Voice_Gold_007			\Default Work Unit\emoutes_prerec_voices\golden\Play_Voice_Gold_007	
	493252853	Play_Voice_Gold_001			\Default Work Unit\emoutes_prerec_voices\golden\Play_Voice_Gold_001	
	493252854	Play_Voice_Gold_002			\Default Work Unit\emoutes_prerec_voices\golden\Play_Voice_Gold_002	
	493252855	Play_Voice_Gold_003			\Default Work Unit\emoutes_prerec_voices\golden\Play_Voice_Gold_003	
	493252860	Play_Voice_Gold_008			\Default Work Unit\emoutes_prerec_voices\golden\Play_Voice_Gold_008	
	520861846	Play_feed_zmb_hit			\Default Work Unit\Player_SFX\Player_Human\Feed\Play_feed_zmb_hit	
	814271298	Play_Crying			\Default Work Unit\enviroment\events\Play_Crying	
	835971354	Play_Rocket			\Default Work Unit\enviroment\events\Play_Rocket	
	920254953	Play_zhg_gold_sound_02			\Default Work Unit\Play_zhg_gold_sound_02	
	920254954	Play_zhg_gold_sound_01			\Default Work Unit\Play_zhg_gold_sound_01	
	950983085	Play_whoosh_into			\Default Work Unit\Player_SFX\FX\Play_whoosh_into	
	1106044966	Play_train_wheels_high			\Default Work Unit\Train\Play_train_wheels_high	
	1279372285	Play_get_perk			\Default Work Unit\Play_get_perk	
	1357493768	Play_timer_bomb			\Default Work Unit\Play_timer_bomb	
	1365821609	Play_Voice_Humans			\Default Work Unit\emoutes_prerec_voices\Play_Voice_Humans	
	1383936368	Play_Voice_Follow			\Default Work Unit\emoutes_prerec_voices\Play_Voice_Follow	
	1532617150	Play_zhg_tram			\Default Work Unit\Train\Play_zhg_tram	
	1571649115	Play_zmb_hit_feedback			\Default Work Unit\zombies_flash_hits\Play_zmb_hit_feedback	
	1690668090	Play_Voice_Empty			\Default Work Unit\emoutes_prerec_voices\Play_Voice_Empty	
	1709753513	Play_Voice_Hello			\Default Work Unit\emoutes_prerec_voices\Play_Voice_Hello	
	1778495189	Play_zhg_timer_small_01			\Default Work Unit\Play_zhg_timer_small_01	
	1859894270	Play_Voice_Help			\Default Work Unit\emoutes_prerec_voices\Play_Voice_Help	
	1925537064	Play_Voice_Spawn			\Default Work Unit\emoutes_prerec_voices\Play_Voice_Spawn	
	2026470452	Play_Voice_Nice			\Default Work Unit\emoutes_prerec_voices\Play_Voice_Nice	
	2109346372	Play_train_wheels_med			\Default Work Unit\Train\Play_train_wheels_med	
	2279660272	Play_zmb_ghost_out			\Default Work Unit\Player_SFX\Player_zmb\Play_zmb_ghost_out	
	2292875082	Play_Mimics_Mine			\Default Work Unit\w_weapons\w_zombie_weapons\Play_Mimics_Mine	
	2360289815	Play_zmb_flash_hits			\Default Work Unit\zombies_flash_hits\Play_zmb_flash_hits	
	2525400816	Play_Bomber_Idle			\Default Work Unit\Player_SFX\Zombies_FX\Play_Bomber_Idle	
	2559146993	Play_zhg_Train_to_station_01			\Default Work Unit\Train\Play_zhg_Train_to_station_01	
	2600231641	Play_whoosh_out			\Default Work Unit\Player_SFX\FX\Play_whoosh_out	
	2813756112	Play_train_wheels_low			\Default Work Unit\Train\Play_train_wheels_low	
	2817739212	Play_Voice_Zombies			\Default Work Unit\emoutes_prerec_voices\Play_Voice_Zombies	
	3232586157	Play_zhg_timer_01			\Default Work Unit\Play_zhg_timer_01	
	3294915283	Play_Start_Game			\Default Work Unit\Play_Start_Game	
	3349798512	Play_start_timer			\Default Work Unit\UI\Play_start_timer	
	3422956629	Play_zhg_weapon_buying_01			\Default Work Unit\Play_zhg_weapon_buying_01	
	3513932774	Play_zhg_train_passlow			\Default Work Unit\Train\Play_zhg_train_passlow	
	3622321051	Play_feed_zmb_kill			\Default Work Unit\Player_SFX\Player_Human\Feed\Play_feed_zmb_kill	
	3635036260	Play_zhg_train_passhigh			\Default Work Unit\Train\Play_zhg_train_passhigh	
	3756544344	Play_whoosh_full			\Default Work Unit\Player_SFX\FX\Play_whoosh_full	
	3950297970	Play_zhg_train_passmed			\Default Work Unit\Train\Play_zhg_train_passmed	
	3994189261	Play_zhg_train_start			\Default Work Unit\Train\Play_zhg_train_start	
	4065540495	Play_zhg_train_stop			\Default Work Unit\Train\Play_zhg_train_stop	
	4263774226	Play_player_zmb_eat_in			\Default Work Unit\Player_SFX\Player_zmb\Play_player_zmb_eat_in	

Game Parameter	ID	Name			Wwise Object Path	Notes
	3736189315	area_fade_distance			\sdk_project_parameters\rtpc_ace_scope_global\environment\area_fade_distance	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	183095156	change_class_f	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\change_class_f_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\players_sfx\player_zmb\gm_death_zmb_out\change_class\change_class_f		71688
	188537582	Play_Run_02	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\Play_Run_02_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\emoutes_prerecorded\prerecorded_mess\Play_Voice_Run\Play_Run_02		23700
	201672319	timer_bomb_a	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\timer_bomb_a_F009F67A.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\zombies_flash_hits\timer_bomb_a		48195
	211954767	change_class_g	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\change_class_g_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\players_sfx\player_zmb\gm_death_zmb_out\change_class\change_class_g		164142
	216740398	Play_Help_01	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\Play_Help_01_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\emoutes_prerecorded\prerecorded_mess\Play_Voice_Help\Play_Help_01		24440
	220335328	zhg_timer_small_01	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\zhg_timer_small_01_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\zhg_timer_small_01		43847
	222514248	rocket_sfx	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\rocket_sfx_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\enviroments_sfx\enviroments_sfx\rocket_sfx		615712
	223479712	change_class_h	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\change_class_h_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\players_sfx\player_zmb\gm_death_zmb_out\change_class\change_class_h		133297
	224838786	zmb_dash_hit_c	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\zmb_dash_hit_c_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\zombies_flash_hits\p_zombies_impacts\pr_zmb_flash_hits\zmb_dash_hit_c		55214
	225808293	change_class_b	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\change_class_b_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\players_sfx\player_zmb\gm_death_zmb_out\change_class\change_class_b		117260
	256232732	change_class_d	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\change_class_d_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\players_sfx\player_zmb\gm_death_zmb_out\change_class\change_class_d		138461
	259315282	timer_bomb_a	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\timer_bomb_a_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\timer_bomb_a		229575
	267838685	zmb_dash_hit_a	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\zmb_dash_hit_a_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\zombies_flash_hits\p_zombies_impacts\pr_zmb_flash_hits\zmb_dash_hit_a		57953
	268215339	Play_Run_01	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\Play_Run_01_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\emoutes_prerecorded\prerecorded_mess\Play_Voice_Run\Play_Run_01		28196
	279048883	Play_Spawn_03	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\Play_Spawn_03_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\emoutes_prerecorded\prerecorded_mess\Play_Voice_Spawn\Play_Spawn_03		43670
	299319262	Play_Nice_03	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\Play_Nice_03_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\emoutes_prerecorded\prerecorded_mess\Play_Voice_Nice\Play_Nice_03		32737
	305824587	zhg_weapon_buying_01	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\zhg_weapon_buying_01_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\zhg_weapon_buying_01		35750
	306634196	Voice_Gold_008b	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\Voice_Gold_008b_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\emoutes_prerecorded\prerecorded_mess\gold_emoji\gold_emoji\Voice_Gold_008\Voice_Gold_008b		114794
	311365147	Play_Empty_02	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\Play_Empty_02_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\emoutes_prerecorded\prerecorded_mess\Play_Voice_Empty\Play_Empty_02		31376
	320037916	Power_Down_Timer	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\Power_Down_Timer_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\UI\Power_Down_Timer		1393229
	322697207	Train_wheels_hightspeed_loop	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\Train_wheels_hightspeed_loop_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\Train\Train_Wheels_FX\Train_wheels_hightspeed_loop		2598948
	346807468	Play_Follow_02	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\Play_Follow_02_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\emoutes_prerecorded\prerecorded_mess\Play_Voice_Follow\Play_Follow_02		27717
	360504873	Play_Zombies_03	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\Play_Zombies_03_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\emoutes_prerecorded\prerecorded_mess\Play_Voice_Zombies\Play_Zombies_03		28498
	367503008	Play_Empty_03	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\Play_Empty_03_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\emoutes_prerecorded\prerecorded_mess\Play_Voice_Empty\Play_Empty_03		29900
	397753849	zmb_dash_hit_b	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\zmb_dash_hit_b_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\zombies_flash_hits\p_zombies_impacts\pr_zmb_flash_hits\zmb_dash_hit_b		55640
	414249334	change_class_e	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\change_class_e_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\players_sfx\player_zmb\gm_death_zmb_out\change_class\change_class_e		157718
	415615878	Voice_Gold_006	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\Voice_Gold_006_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\emoutes_prerecorded\prerecorded_mess\gold_emoji\gold_emoji\Voice_Gold_006		247044
	426535892	zhg_gold_sound_02	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\zhg_gold_sound_02_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\zhg_gold_sound_02		34562
	429396951	Play_Follow_01	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\Play_Follow_01_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\emoutes_prerecorded\prerecorded_mess\Play_Voice_Follow\Play_Follow_01		21991
	466640141	whoosh_out	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\whoosh_out_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\players_sfx\fx\whoosh\whoosh_out		17301
	487611487	Tram_lowspeed_loop	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\Train_lowspeed_loop_A5345FCB.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\Train\Train_FX\Tram_lowspeed_loop		2343883
